Date,Open,High,Low,Close,Volume,symbol,sector,volume_sma_20,volume_ratio,rsi_14,macd_line,macd_signal,macd_histogram,stochastic_k,stochastic_d,sma_5,sma_10,sma_20,sma_50,sma_200,ema_12,ema_26,price_vs_sma20,price_vs_sma50,bb_upper,bb_middle,bb_lower,bb_position,atr_14,historical_vol_20,historical_vol_50,pivot_point,support_1,resistance_1,daily_return,forward_return_1d,forward_return_5d,price_change,price_range,gap
2025-05-06 00:00:00-04:00,111.47226518321953,114.73203340369881,110.81230733401684,113.53211975097656,158525600,NVDA,XLK,280185590.0,0.5657878408379247,51.73575867454354,0.3720527238396443,-1.1797785846499005,1.5518313084895448,90.86444749001882,92.89455936399456,112.4701904296875,110.02136001586913,107.6980209350586,111.6858723449707,125.016245803833,110.07253872688128,109.70048600304163,1.0541709008695332,1.016530715722963,119.22689243229505,107.6980209350586,96.16914943782214,0.7530212439836996,4.992509075499702,0.8364680204404547,0.7402194014097957,113.02548682956406,111.31894025542931,115.23866632511128,-0.0024599836206665726,0.03100226182829746,0.14435434673831837,2.0598545677570286,3.919726069681971,-2.33983045887031
2025-05-07 00:00:00-04:00,113.04215608614977,117.67183196470502,112.27220526080853,117.05187225341797,206758800,NVDA,XLK,266711360.0,0.7752155738698194,68.26504870536266,0.9012491094510153,-0.7635730458297172,1.6648221552807325,97.26147218555565,93.4551965783448,114.09807739257812,111.45626068115234,108.73594856262207,111.49471862792969,125.01204135894776,111.14628234634846,110.24503323689744,1.0764781454590124,1.0498423036882414,119.66372215559785,108.73594856262207,97.80817496964629,0.8804948748270762,4.538969167659424,0.8355517814007803,0.7412867148455047,115.66530315964384,113.65877435458266,119.05840105847915,0.03100226182829746,0.002648247258562275,0.15615918240792093,4.009716167268195,5.399626703896487,-0.48996366482678866
2025-05-08 00:00:00-04:00,118.24179071447391,118.67176116768113,115.84195580422112,117.36185455322266,198428100,NVDA,XLK,245986850.0,0.8066614129982964,75.03154681123436,1.3303189446727686,-0.3447946477292199,1.6751135924019884,94.45855532935954,94.19482500164467,115.2499984741211,112.55018539428711,108.88793830871582,111.21677932739257,124.9813457107544,112.10252422432912,110.77220527965635,1.0778223591715168,1.0552531305347426,120.2199304613507,108.88793830871582,97.55594615608094,0.8738934924401844,4.423977493949904,0.5146019402334943,0.7364135403810615,117.29185717504163,115.91195318240213,118.74175854586214,0.002648247258562275,-0.006134492736815433,0.14876024623000683,-0.8799361612512513,2.829805363460011,1.1899184610559388
2025-05-09 00:00:00-04:00,117.34184743589364,118.2217911942619,115.20199668891294,116.64189910888672,132972200,NVDA,XLK,230744840.0,0.576273774962855,85.42712095290234,1.5938921047013537,0.042942702756894914,1.5509494019444587,90.5140059294605,94.07801114812524,115.67996826171876,113.1141456604004,109.34190673828125,111.1470051574707,124.95179878234863,112.80088959118413,111.20699748648278,1.0667629876628966,1.0494380747698147,121.16705545017125,109.34190673828125,97.51675802639126,0.8086638717391115,4.178995196720522,0.46316940664210887,0.7112453326520358,116.68856233068719,115.15533346711248,118.17512797246144,-0.006134492736815433,0.05443638732858269,0.1607372266464302,-0.699948327006922,3.0197945053489548,-0.0200071173290155
2025-05-12 00:00:00-04:00,121.96153541928634,122.99146270751953,120.27165027906005,122.99146270751953,225023300,NVDA,XLK,226325140.0,0.994247921375416,87.40303099386173,2.288749101835265,0.4921039825725691,1.7966451192626958,100.0,94.99085375294003,117.51584167480469,114.54104690551758,109.94536514282227,111.10883773803711,124.9956865310669,114.36867007062035,112.07992096878509,1.1186598229743472,1.106945812874924,123.24943405874254,109.94536514282227,96.641296226902,0.9903047949896627,4.425407404690742,0.487628026959119,0.7161883403248626,122.0848585646997,121.17825442187987,123.89806685033935,0.05443638732858269,0.05634140672352639,0.10219514157448262,1.0299272882331962,2.719812428459477,5.319636310399616
2025-05-13 00:00:00-04:00,124.97132897244262,131.21089374180312,124.46136223351174,129.9209747314453,330430100,NVDA,XLK,229611395.0,1.4390840663635183,88.5115908323481,3.359851633498721,1.0656535127577997,2.294198120740921,95.41085645371264,95.30828746105772,120.79361267089844,116.63190155029297,110.90629844665527,111.42642547607421,125.08406871795654,116.76133232613189,113.40148069263317,1.1714481192782382,1.1659799206189405,126.93735938167748,110.90629844665527,94.87523751163306,1.0930573267066088,4.590395944500957,0.5185224827913529,0.6980627677900771,128.53107690225337,125.85126006270363,132.600791570995,0.05634140672352639,0.041637789460591934,0.03424921789309798,4.949645759002692,6.749531508291383,1.9798662649230891
2025-05-14 00:00:00-04:00,133.19074615794872,135.43059608188196,131.67084745036084,135.33059692382812,281180800,NVDA,XLK,232222090.0,1.210827100901555,89.03590576231234,4.59228237997668,1.7709792862015763,2.821303093775104,99.68110295546721,98.36398646972663,124.44935760498046,119.27371749877929,112.06321792602539,111.81361190795899,125.19560024261474,119.618142264239,115.02585988426232,1.2076272610087093,1.2103230958608822,131.4693991747692,112.06321792602539,92.65703667728157,1.099483708298068,4.710387841622562,0.5315479491469923,0.7026913081658823,134.14401348535696,132.85743088883197,136.6171795203531,0.041637789460591934,-0.003768283011009288,-0.026156310738067567,2.1398507658794017,3.75974863152112,3.269771426503411
2025-05-15 00:00:00-04:00,134.2806619130786,136.29053200968949,132.65078555171073,134.8206329345703,226632600,NVDA,XLK,223702875.0,1.0130965013301685,86.13469548475601,5.4648474364742015,2.509752916256102,2.9550945202180996,95.43761172079728,96.84319037665905,127.94111328125,121.59555587768554,113.58011245727539,112.16440322875977,125.31192966461181,121.9569869827515,116.4921395462773,1.187009151670675,1.2019912650861528,135.11718616042845,113.58011245727539,92.04303875412232,0.9931152850673786,4.528257935944551,0.4473878049004919,0.7027035194124973,134.58731683199017,132.88410165429084,136.5238481122696,-0.003768283011009288,0.004227554310089587,-0.014833392846330229,0.5399710214917093,3.6397464579787595,-1.0499350107495218
2025-05-16 00:00:00-04:00,136.21054488205627,136.34054073998118,133.45074197294815,135.39059448242188,226542500,NVDA,XLK,220404125.0,1.0278505449932027,92.67199988280434,6.131670575454521,3.234136448095786,2.897534127358735,97.05605176943463,97.39158881523304,131.69085235595702,123.68541030883789,115.27549476623535,112.6611720275879,125.47039642333985,124.02369582885463,117.8920252534001,1.1744958870658286,1.2017502751459759,138.10269762727233,115.27549476623535,92.44829190519836,0.9405949305011071,4.378267515704236,0.420957630833507,0.6886258457529401,135.06062573178374,133.7807107235863,136.67050949061934,0.004227554310089587,0.0012556128407235079,-0.03035447705263561,-0.8199503996343935,2.889798767033028,1.389911947485956
2025-05-19 00:00:00-04:00,132.38080555276906,135.86055961165334,132.38080555276906,135.5605926513672,193154600,NVDA,XLK,215636800.0,0.895740430204863,92.64375467678957,6.59779487339668,3.906868133155965,2.6909267402407147,97.58288768744936,96.69218372589376,134.20467834472657,125.86026000976562,117.20836067199707,113.11894760131835,125.5632841873169,125.7986030323181,119.20080815892142,1.1565778403020934,1.1983897969873554,140.03200013689735,117.20836067199707,94.38472120709677,0.9020443805115614,4.429692598254786,0.36127482522797616,0.6878976958907792,134.6006526052632,133.34074559887307,136.82049965775735,0.0012556128407235079,-0.00877781753670237,-0.0005164282838361345,3.1797870985981262,3.479754058884282,-3.0097889296528137
